course_id,student_id,gradebook_item,points_possible,points_earned
FrScA-T116-01,87693,Unit 3 Assessment,10,10
FrScA-T116-01,87693,4-1.1: Compare/Contrast Microscopes Assignment,10,10
FrScA-T116-01,87693,4-2.1: Summary of the Case of Karyn Slover Assignment,5,NA
FrScA-T116-01,87693,Unit 4 Assessment,10,10
FrScA-T116-01,87693,5-1.1: BrainPop Video on DNA,10,10
FrScA-T116-01,87693,5-1.2: DNA DB #7,15,13
FrScA-T116-01,87693,PROGRESS CHECK 3 @ 10-28-15,5,NA
FrScA-T116-01,87693,5-2.1: DNA Lab,10,10
FrScA-T116-01,87693,Unit 5 Assessment,244,238
FrScA-T116-01,87693,6-1.1: History of Fingerprinting and the Application to Solving Crimes,10,8
FrScA-T116-01,87693,6-2.1: Fingerprint Analysis Assignment,20,20
FrScA-T116-01,87693,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,10,NA
FrScA-T116-01,87693,Unit 6 Assessment,10,10
FrScA-T116-01,87693,7-1.1: Can You Identify a Forgery? Assignment,244,234
FrScA-T116-01,87693,7-2.1: Questioned Documents Case Studies DB #9,5,5
FrScA-T116-01,87693,7-2.2: Handwriting Analysis,625,544.88
FrScA-T116-01,87693,PROGRESS CHECK 4 @ 11-13-15,30,28.88
FrScA-T116-01,87693,7-3.1: TWEAS Case DB #10,5,5
FrScA-T116-01,87693,7-3.2: TWEAS Case Ð Solve the Crime Assignment,5,3
FrScA-T116-01,87693,Unit 7 Assessment,30,NA
FrScA-T116-01,87693,8-1.1: The Final Case Ð Solve the Crime Assignment,15,14
FrScA-T116-01,87693,POINTS EARNED & TOTAL COURSE POINTS,5,3
FrScA-T116-01,87866,POINTS EARNED & TOTAL COURSE POINTS,443,334.5
FrScA-T116-01,87866,WORK ATTEMPTED,15,13
FrScA-T116-01,87866,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,10
FrScA-T116-01,87866,0-1.2: Intro Assignment - DB #1,30,12.97
FrScA-T116-01,87866,0-1.3: Intro Assignment - Submitting Files,720,687
FrScA-T116-01,87866,1-1.1: Lesson 1-1 Graphic Organizer,10,10
FrScA-T116-01,87866,1-2.1: Explore a Career Assignment,5,3
FrScA-T116-01,87866,1-2.2: Explore a Career DB #2,353,244.08
FrScA-T116-01,87866,PROGRESS CHECK 1 @ 09-23-15,15,15
FrScA-T116-01,87866,1-2.3: Lesson 1-2 Graphic Organizer,12,11.22
FrScA-T116-01,87866,Unit 1 Assessment,10,10
FrScA-T116-01,87866,2-1.1: Crime Scene DB #3,50,45
FrScA-T116-01,87866,2-2.1: Evidence Collection DB #4,10,10
FrScA-T116-01,87866,2-3.1: Hair Analysis Lab,5,5
FrScA-T116-01,87866,Unit 2 Assessment,30,28
FrScA-T116-01,87866,3-1.1: BrainPop Periodic Table of the Elements,5,5
FrScA-T116-01,87866,3-1.2: Periodic Table of the Elements Lab,10,8
FrScA-T116-01,87866,3-2.1: pH Analysis Lab,5,5
FrScA-T116-01,87866,3-3.1: Drug Analysis and Toxicology DB #5,10,10
FrScA-T116-01,87866,PROGRESS CHECK 2 @ 10-09-15,5,5
FrScA-T116-01,87866,3-4.1: A Very Cold Case DB #6,10,8.5
FrScA-T116-01,87866,3-4.2: Mystery Powder Lab,10,10
FrScA-T116-01,87866,Unit 3 Assessment,244,164.43
FrScA-T116-01,87866,4-1.1: Compare/Contrast Microscopes Assignment,28,22
FrScA-T116-01,87866,4-2.1: Summary of the Case of Karyn Slover Assignment,10,10
FrScA-T116-01,87866,Unit 4 Assessment,25,15
FrScA-T116-01,87866,5-1.1: BrainPop Video on DNA,5,3
FrScA-T116-01,87866,5-1.2: DNA DB #7,10,10
FrScA-T116-01,87866,PROGRESS CHECK 3 @ 10-28-15,5,5
FrScA-T116-01,87866,5-2.1: DNA Lab,10,8.13
FrScA-T116-01,87866,Unit 5 Assessment,20,20
FrScA-T116-01,87866,6-1.1: History of Fingerprinting and the Application to Solving Crimes,30,21
FrScA-T116-01,87866,6-2.1: Fingerprint Analysis Assignment,10,9
FrScA-T116-01,87866,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,322,274.75
FrScA-T116-01,87866,Unit 6 Assessment,353,102.5
FrScA-T116-01,87866,7-1.1: Can You Identify a Forgery? Assignment,10,10
FrScA-T116-01,87866,7-2.1: Questioned Documents Case Studies DB #9,10,8
FrScA-T116-01,87866,7-2.2: Handwriting Analysis,10,10
FrScA-T116-01,87866,PROGRESS CHECK 4 @ 11-13-15,10,8
FrScA-T116-01,87866,7-3.1: TWEAS Case DB #10,110,73
FrScA-T116-01,87866,7-3.2: TWEAS Case Ð Solve the Crime Assignment,10,NA
FrScA-T116-01,87866,Unit 7 Assessment,10,10
FrScA-T116-01,87866,8-1.1: The Final Case Ð Solve the Crime Assignment,30,29
FrScA-T116-01,87866,POINTS EARNED & TOTAL COURSE POINTS,20,20
OcnA-S116-01,44638,ATTEMPTED,10,10
OcnA-S116-01,44638,POINTS EARNED & TOTAL COURSE POINTS,10,NA
OcnA-S116-01,44638,0.1 Message Your Instructor,10,10
OcnA-S116-01,44638,0.2 Introduce Yourself,30,28.5
OcnA-S116-01,44638,0.3: Intro Assignment - Submitting Files,5,5
OcnA-S116-01,44638,1.1 Quiz,5,5
OcnA-S116-01,44638,1.2 Effect of Environment Gizmo,5,5
OcnA-S116-01,44638,1.2 - 1.3 Quiz,353,5
OcnA-S116-01,44638,Unit 1 Project,10,10
OcnA-S116-01,44638,Unit 1 Test,5,4
OcnA-S116-01,44638,PROGRESS CHECK 1 @ 10-02-15,10,10
OcnA-S116-01,44638,2.1 Significant Events,10,8
OcnA-S116-01,44638,2.2 Ocean Mapping Gizmo,10,7
OcnA-S116-01,44638,2.1 - 2.3 Quiz,235,200.955
OcnA-S116-01,44638,2.4 - 2.5 Quiz,5,5
OcnA-S116-01,44638,Unit 2 Project,12,12
OcnA-S116-01,44638,Unit 2 Test,10,10
OcnA-S116-01,44638,3.1 Big Bang Theory Discussion,30,30
OcnA-S116-01,44638,3.1 - 3.2 Quiz,237,176.55
OcnA-S116-01,44638,3.3 Quiz,30,30
OcnA-S116-01,44638,Unit 3 Project,30,24
OcnA-S116-01,44638,Unit 3 Test,20,14
OcnA-S116-01,44638,PROGRESS CHECK 2 @ 10-28-15,5,5
OcnA-S116-01,44638,4.1 What is Life Essay,10,7.5
OcnA-S116-01,44638,4.1 - 4.2 Quiz,10,8.63
OcnA-S116-01,44638,4.3 Quiz,353,334
OcnA-S116-01,44638,4.4 Quiz,10,6
OcnA-S116-01,44638,Unit 4 Project,438,379.31
OcnA-S116-01,44638,Unit 4 Test,5,NA
OcnA-S116-01,44638,5.1 Dichotomous Keys Gizmo,30,30
OcnA-S116-01,44638,5.1 - 5.2 Quiz,10,10
OcnA-S116-01,44638,5.3 Quiz,25,12
OcnA-S116-01,44638,5.4 Algae in Your House,10,NA
OcnA-S116-01,44638,PROGRESS CHECK 3 @ 11-20-15,10,10
OcnA-S116-01,44638,5.4 - 5.5 Quiz,10,10
OcnA-S116-01,44638,Unit 5 Project,5,4.5
OcnA-S116-01,44638,Unit 5 Test,100,80.95
OcnA-S116-01,44638,6.1 Quiz,24,18
OcnA-S116-01,44638,6.2 Coral Reef Watch,438,424
OcnA-S116-01,44638,6.2 - 6.3 Quiz,10,6
OcnA-S116-01,44638,6.4 Quiz,5,4
OcnA-S116-01,44638,Unit 6 Project,5,5
OcnA-S116-01,44638,Unit 6 Test,5,4
OcnA-S116-01,44638,7.1 Mollusk Comparison,10,10
OcnA-S116-01,44638,7.1 - 7.2 Quiz,10,10
OcnA-S116-01,44638,PROGRESS CHECK 4 @ 12-18-15,575,488.94
OcnA-S116-01,44638,7.3 Shrimping Tourism Discussion,5,NA
OcnA-S116-01,44638,7.3 Quiz,30,1
OcnA-S116-01,44638,7.4 - 7.5 Quiz,5,5
OcnA-S116-01,44638,Unit 7 Project,5,NA
OcnA-S116-01,44638,Unit 7 Test,12,8.1
OcnA-S116-01,44638,8.1 Shark Tracker,5,5
OcnA-S116-01,44638,8.1 - 8.2 Quiz,10,10
OcnA-S116-01,44638,8.3 Turtle Egg Harvest Discussion,105,99.63
OcnA-S116-01,44638,8.3 - 8.4 Quiz,15,NA
OcnA-S116-01,44638,Unit 8 Project,10,10
OcnA-S116-01,44638,Unit 8 Test,24,10
OcnA-S116-01,44638,POINTS EARNED & TOTAL COURSE POINTS,110,52
OcnA-S116-01,54066,ATTEMPTED,10,6
OcnA-S116-01,54066,POINTS EARNED & TOTAL COURSE POINTS,10,9
OcnA-S116-01,54066,0.1 Message Your Instructor,10,6
OcnA-S116-01,54066,0.2 Introduce Yourself,20,20
OcnA-S116-01,54066,0.3: Intro Assignment - Submitting Files,10,10
OcnA-S116-01,54066,1.1 Quiz,10,NA
OcnA-S116-01,54066,1.2 Effect of Environment Gizmo,460,404.9
OcnA-S116-01,54066,1.2 - 1.3 Quiz,20,20
OcnA-S116-01,54066,Unit 1 Project,5,10
OcnA-S116-01,54066,Unit 1 Test,10,10
OcnA-S116-01,54066,PROGRESS CHECK 1 @ 10-02-15,5,3.25
OcnA-S116-01,54066,2.1 Significant Events,570,515.5
OcnA-S116-01,54066,2.2 Ocean Mapping Gizmo,30,21
OcnA-S116-01,54066,2.1 - 2.3 Quiz,10,9
OcnA-S116-01,54066,2.4 - 2.5 Quiz,30,27
OcnA-S116-01,54066,Unit 2 Project,448,295.85
OcnA-S116-01,54066,Unit 2 Test,10,10
OcnA-S116-01,54066,3.1 Big Bang Theory Discussion,10,10
OcnA-S116-01,54066,3.1 - 3.2 Quiz,5,NA
OcnA-S116-01,54066,3.3 Quiz,358,330
OcnA-S116-01,54066,Unit 3 Project,235,228.5
OcnA-S116-01,54066,Unit 3 Test,5,5
OcnA-S116-01,54066,PROGRESS CHECK 2 @ 10-28-15,10,5
OcnA-S116-01,54066,4.1 What is Life Essay,10,10
OcnA-S116-01,54066,4.1 - 4.2 Quiz,10,10
OcnA-S116-01,54066,4.3 Quiz,110,100
OcnA-S116-01,54066,4.4 Quiz,24,16
OcnA-S116-01,54066,Unit 4 Project,5,5
OcnA-S116-01,54066,Unit 4 Test,5,NA
OcnA-S116-01,54066,5.1 Dichotomous Keys Gizmo,10,10
OcnA-S116-01,54066,5.1 - 5.2 Quiz,10,6
OcnA-S116-01,54066,5.3 Quiz,5,10
OcnA-S116-01,54066,5.4 Algae in Your House,5,NA
OcnA-S116-01,54066,PROGRESS CHECK 3 @ 11-20-15,37,NA
OcnA-S116-01,54066,5.4 - 5.5 Quiz,15,10
OcnA-S116-01,54066,Unit 5 Project,353,315
OcnA-S116-01,54066,Unit 5 Test,438,215
OcnA-S116-01,54066,6.1 Quiz,5,NA
OcnA-S116-01,54066,6.2 Coral Reef Watch,30,24.75
OcnA-S116-01,54066,6.2 - 6.3 Quiz,30,26.63
OcnA-S116-01,54066,6.4 Quiz,10,NA
OcnA-S116-01,54066,Unit 6 Project,5,5
OcnA-S116-01,54066,Unit 6 Test,10,10
OcnA-S116-01,54066,7.1 Mollusk Comparison,20,18
OcnA-S116-01,54066,7.1 - 7.2 Quiz,10,10
OcnA-S116-01,54066,PROGRESS CHECK 4 @ 12-18-15,5,5
OcnA-S116-01,54066,7.3 Shrimping Tourism Discussion,625,178
OcnA-S116-01,54066,7.3 Quiz,30,NA
OcnA-S116-01,54066,7.4 - 7.5 Quiz,10,10
OcnA-S116-01,54066,Unit 7 Project,10,9
OcnA-S116-01,54066,Unit 7 Test,10,1
OcnA-S116-01,54066,8.1 Shark Tracker,5,5
OcnA-S116-01,54066,8.1 - 8.2 Quiz,10,NA
OcnA-S116-01,54066,8.3 Turtle Egg Harvest Discussion,10,10
OcnA-S116-01,54066,8.3 - 8.4 Quiz,438,426
OcnA-S116-01,54066,Unit 8 Project,25,21
OcnA-S116-01,54066,Unit 8 Test,5,5
OcnA-S116-01,54066,POINTS EARNED & TOTAL COURSE POINTS,10,6
OcnA-S116-01,54346,ATTEMPTED,220,10
OcnA-S116-01,54346,POINTS EARNED & TOTAL COURSE POINTS,5,5
OcnA-S116-01,54346,0.1 Message Your Instructor,5,5
OcnA-S116-01,54346,0.2 Introduce Yourself,5,5
OcnA-S116-01,54346,0.3: Intro Assignment - Submitting Files,24,NA
OcnA-S116-01,54346,1.1 Quiz,20,19
OcnA-S116-01,54346,1.2 Effect of Environment Gizmo,5,5
OcnA-S116-01,54346,1.2 - 1.3 Quiz,30,30
OcnA-S116-01,54346,Unit 1 Project,10,6
OcnA-S116-01,54346,Unit 1 Test,235,220.75
OcnA-S116-01,54346,PROGRESS CHECK 1 @ 10-02-15,105,101.5
OcnA-S116-01,54346,2.1 Significant Events,10,3
OcnA-S116-01,54346,2.2 Ocean Mapping Gizmo,465,420
OcnA-S116-01,54346,2.1 - 2.3 Quiz,5,NA
OcnA-S116-01,54346,2.4 - 2.5 Quiz,5,4
OcnA-S116-01,54346,Unit 2 Project,5,5
OcnA-S116-01,54346,Unit 2 Test,10,10
OcnA-S116-01,54346,3.1 Big Bang Theory Discussion,5,5
OcnA-S116-01,54346,3.1 - 3.2 Quiz,15,11.63
OcnA-S116-01,54346,3.3 Quiz,30,27
OcnA-S116-01,54346,Unit 3 Project,5,5
OcnA-S116-01,54346,Unit 3 Test,10,NA
OcnA-S116-01,54346,PROGRESS CHECK 2 @ 10-28-15,30,23.25
OcnA-S116-01,54346,4.1 What is Life Essay,720,702
OcnA-S116-01,54346,4.1 - 4.2 Quiz,20,20
OcnA-S116-01,54346,4.3 Quiz,10,6
OcnA-S116-01,54346,4.4 Quiz,5,5
OcnA-S116-01,54346,Unit 4 Project,625,507.95
OcnA-S116-01,54346,Unit 4 Test,10,10
OcnA-S116-01,54346,5.1 Dichotomous Keys Gizmo,10,NA
OcnA-S116-01,54346,5.1 - 5.2 Quiz,20,20
OcnA-S116-01,54346,5.3 Quiz,30,29.25
OcnA-S116-01,54346,5.4 Algae in Your House,5,5
OcnA-S116-01,54346,PROGRESS CHECK 3 @ 11-20-15,460,429
OcnA-S116-01,54346,5.4 - 5.5 Quiz,570,537.05
OcnA-S116-01,54346,Unit 5 Project,5,NA
OcnA-S116-01,54346,Unit 5 Test,130,117
OcnA-S116-01,54346,6.1 Quiz,5,NA
OcnA-S116-01,54346,6.2 Coral Reef Watch,10,8
OcnA-S116-01,54346,6.2 - 6.3 Quiz,244,219.5
OcnA-S116-01,54346,6.4 Quiz,50,17
OcnA-S116-01,54346,Unit 6 Project,5,1
OcnA-S116-01,54346,Unit 6 Test,5,NA
OcnA-S116-01,54346,7.1 Mollusk Comparison,10,10
OcnA-S116-01,54346,7.1 - 7.2 Quiz,10,8
OcnA-S116-01,54346,PROGRESS CHECK 4 @ 12-18-15,5,4
OcnA-S116-01,54346,7.3 Shrimping Tourism Discussion,10,10
OcnA-S116-01,54346,7.3 Quiz,15,15
OcnA-S116-01,54346,7.4 - 7.5 Quiz,80,78.5
OcnA-S116-01,54346,Unit 7 Project,5,NA
OcnA-S116-01,54346,Unit 7 Test,5,5
OcnA-S116-01,54346,8.1 Shark Tracker,28,26
OcnA-S116-01,54346,8.1 - 8.2 Quiz,30,26
OcnA-S116-01,54346,8.3 Turtle Egg Harvest Discussion,30,17.25
OcnA-S116-01,54346,8.3 - 8.4 Quiz,10,NA
OcnA-S116-01,54346,Unit 8 Project,10,8
OcnA-S116-01,54346,Unit 8 Test,10,NA
OcnA-S116-01,54346,POINTS EARNED & TOTAL COURSE POINTS,15,15
OcnA-S116-01,57981,ATTEMPTED,10,10
OcnA-S116-01,57981,POINTS EARNED & TOTAL COURSE POINTS,28,20
OcnA-S116-01,57981,0.1 Message Your Instructor,10,10
OcnA-S116-01,57981,0.2 Introduce Yourself,5,5
OcnA-S116-01,57981,0.3: Intro Assignment - Submitting Files,5,5
OcnA-S116-01,57981,1.1 Quiz,10,9.1
OcnA-S116-01,57981,1.2 Effect of Environment Gizmo,10,NA
OcnA-S116-01,57981,1.2 - 1.3 Quiz,5,5
OcnA-S116-01,57981,Unit 1 Project,10,NA
OcnA-S116-01,57981,Unit 1 Test,5,4
OcnA-S116-01,57981,PROGRESS CHECK 1 @ 10-02-15,15,12
OcnA-S116-01,57981,2.1 Significant Events,15,10
OcnA-S116-01,57981,2.2 Ocean Mapping Gizmo,10,8.25
OcnA-S116-01,57981,2.1 - 2.3 Quiz,5,5
OcnA-S116-01,57981,2.4 - 2.5 Quiz,10,10
OcnA-S116-01,57981,Unit 2 Project,5,5
OcnA-S116-01,57981,Unit 2 Test,10,10
OcnA-S116-01,57981,3.1 Big Bang Theory Discussion,10,8
OcnA-S116-01,57981,3.1 - 3.2 Quiz,5,NA
OcnA-S116-01,57981,3.3 Quiz,50,50
OcnA-S116-01,57981,Unit 3 Project,5,5
OcnA-S116-01,57981,Unit 3 Test,5,5
OcnA-S116-01,57981,PROGRESS CHECK 2 @ 10-28-15,5,NA
OcnA-S116-01,57981,4.1 What is Life Essay,720,706
OcnA-S116-01,57981,4.1 - 4.2 Quiz,443,271
OcnA-S116-01,57981,4.3 Quiz,5,2
OcnA-S116-01,57981,4.4 Quiz,5,5
OcnA-S116-01,57981,Unit 4 Project,5,5
OcnA-S116-01,57981,Unit 4 Test,10,8.95
OcnA-S116-01,57981,5.1 Dichotomous Keys Gizmo,50,42
OcnA-S116-01,57981,5.1 - 5.2 Quiz,10,10
OcnA-S116-01,57981,5.3 Quiz,10,8
OcnA-S116-01,57981,5.4 Algae in Your House,10,NA
OcnA-S116-01,57981,PROGRESS CHECK 3 @ 11-20-15,235,210.88
OcnA-S116-01,57981,5.4 - 5.5 Quiz,10,1
OcnA-S116-01,57981,Unit 5 Project,24,10
OcnA-S116-01,57981,Unit 5 Test,10,10
OcnA-S116-01,57981,6.1 Quiz,597,463.01
OcnA-S116-01,57981,6.2 Coral Reef Watch,10,9.5
OcnA-S116-01,57981,6.2 - 6.3 Quiz,625,507.01667
OcnA-S116-01,57981,6.4 Quiz,5,5
OcnA-S116-01,57981,Unit 6 Project,24,NA
OcnA-S116-01,57981,Unit 6 Test,5,5
OcnA-S116-01,57981,7.1 Mollusk Comparison,50,NA
OcnA-S116-01,57981,7.1 - 7.2 Quiz,10,8
OcnA-S116-01,57981,PROGRESS CHECK 4 @ 12-18-15,24,16
OcnA-S116-01,57981,7.3 Shrimping Tourism Discussion,5,5
OcnA-S116-01,57981,7.3 Quiz,100,74.5
OcnA-S116-01,57981,7.4 - 7.5 Quiz,10,10
OcnA-S116-01,57981,Unit 7 Project,37,37
OcnA-S116-01,57981,Unit 7 Test,10,9
OcnA-S116-01,57981,8.1 Shark Tracker,5,5
OcnA-S116-01,57981,8.1 - 8.2 Quiz,10,10
OcnA-S116-01,57981,8.3 Turtle Egg Harvest Discussion,220,190.44
OcnA-S116-01,57981,8.3 - 8.4 Quiz,15,12
OcnA-S116-01,57981,Unit 8 Project,10,10
OcnA-S116-01,57981,Unit 8 Test,10,10
OcnA-S116-01,57981,POINTS EARNED & TOTAL COURSE POINTS,10,10
OcnA-S116-01,58178,ATTEMPTED,10,7.5
OcnA-S116-01,58178,POINTS EARNED & TOTAL COURSE POINTS,30,28
OcnA-S116-01,58178,0.1 Message Your Instructor,10,10
OcnA-S116-01,58178,0.2 Introduce Yourself,5,5
OcnA-S116-01,58178,0.3: Intro Assignment - Submitting Files,30,26.63
OcnA-S116-01,58178,1.1 Quiz,10,NA
OcnA-S116-01,58178,1.2 Effect of Environment Gizmo,50,50
OcnA-S116-01,58178,1.2 - 1.3 Quiz,30,30
OcnA-S116-01,58178,Unit 1 Project,5,5
OcnA-S116-01,58178,Unit 1 Test,10,10
OcnA-S116-01,58178,PROGRESS CHECK 1 @ 10-02-15,15,12
OcnA-S116-01,58178,2.1 Significant Events,5,5
OcnA-S116-01,58178,2.2 Ocean Mapping Gizmo,20,20
OcnA-S116-01,58178,2.1 - 2.3 Quiz,625,545.64
OcnA-S116-01,58178,2.4 - 2.5 Quiz,20,20
OcnA-S116-01,58178,Unit 2 Project,10,10
OcnA-S116-01,58178,Unit 2 Test,10,10
OcnA-S116-01,58178,3.1 Big Bang Theory Discussion,10,9
OcnA-S116-01,58178,3.1 - 3.2 Quiz,5,5
OcnA-S116-01,58178,3.3 Quiz,0,0
OcnA-S116-01,58178,Unit 3 Project,5,5
OcnA-S116-01,58178,Unit 3 Test,10,10
OcnA-S116-01,58178,PROGRESS CHECK 2 @ 10-28-15,5,5
OcnA-S116-01,58178,4.1 What is Life Essay,522,310.1
OcnA-S116-01,58178,4.1 - 4.2 Quiz,10,10
OcnA-S116-01,58178,4.3 Quiz,10,10
OcnA-S116-01,58178,4.4 Quiz,5,5
OcnA-S116-01,58178,Unit 4 Project,5,NA
OcnA-S116-01,58178,Unit 4 Test,30,30
OcnA-S116-01,58178,5.1 Dichotomous Keys Gizmo,10,10
OcnA-S116-01,58178,5.1 - 5.2 Quiz,10,9
OcnA-S116-01,58178,5.3 Quiz,10,10
OcnA-S116-01,58178,5.4 Algae in Your House,10,10
OcnA-S116-01,58178,PROGRESS CHECK 3 @ 11-20-15,10,10
OcnA-S116-01,58178,5.4 - 5.5 Quiz,140,127.82
OcnA-S116-01,58178,Unit 5 Project,10,8
OcnA-S116-01,58178,Unit 5 Test,10,9
OcnA-S116-01,58178,6.1 Quiz,30,NA
OcnA-S116-01,58178,6.2 Coral Reef Watch,5,9
OcnA-S116-01,58178,6.2 - 6.3 Quiz,345,323
OcnA-S116-01,58178,6.4 Quiz,720,670.05
OcnA-S116-01,58178,Unit 6 Project,5,5
OcnA-S116-01,58178,Unit 6 Test,5,5
OcnA-S116-01,58178,7.1 Mollusk Comparison,353,321
OcnA-S116-01,58178,7.1 - 7.2 Quiz,10,9.5
OcnA-S116-01,58178,PROGRESS CHECK 4 @ 12-18-15,570,511.5
OcnA-S116-01,58178,7.3 Shrimping Tourism Discussion,10,8
OcnA-S116-01,58178,7.3 Quiz,15,13
OcnA-S116-01,58178,7.4 - 7.5 Quiz,5,NA
OcnA-S116-01,58178,Unit 7 Project,5,6
OcnA-S116-01,58178,Unit 7 Test,30,26
OcnA-S116-01,58178,8.1 Shark Tracker,50,NA
OcnA-S116-01,58178,8.1 - 8.2 Quiz,5,5
OcnA-S116-01,58178,8.3 Turtle Egg Harvest Discussion,25,23
OcnA-S116-01,58178,8.3 - 8.4 Quiz,5,5
OcnA-S116-01,58178,Unit 8 Project,10,9.4
OcnA-S116-01,58178,Unit 8 Test,10,10
OcnA-S116-01,58178,POINTS EARNED & TOTAL COURSE POINTS,5,5
OcnA-S116-01,66740,ATTEMPTED,10,NA
OcnA-S116-01,66740,POINTS EARNED & TOTAL COURSE POINTS,5,5
OcnA-S116-01,66740,0.1 Message Your Instructor,5,4
OcnA-S116-01,66740,0.2 Introduce Yourself,460,434.05
OcnA-S116-01,66740,0.3: Intro Assignment - Submitting Files,5,5
OcnA-S116-01,66740,1.1 Quiz,5,NA
OcnA-S116-01,66740,1.2 Effect of Environment Gizmo,15,NA
OcnA-S116-01,66740,1.2 - 1.3 Quiz,10,10
OcnA-S116-01,66740,Unit 1 Project,15,NA
OcnA-S116-01,66740,Unit 1 Test,37,37
OcnA-S116-01,66740,PROGRESS CHECK 1 @ 10-02-15,5,NA
OcnA-S116-01,66740,2.1 Significant Events,30,30
OcnA-S116-01,66740,2.2 Ocean Mapping Gizmo,5,4.5
OcnA-S116-01,66740,2.1 - 2.3 Quiz,10,9
OcnA-S116-01,66740,2.4 - 2.5 Quiz,15,15
OcnA-S116-01,66740,Unit 2 Project,10,NA
OcnA-S116-01,66740,Unit 2 Test,5,NA
OcnA-S116-01,66740,3.1 Big Bang Theory Discussion,235,231.75
OcnA-S116-01,66740,3.1 - 3.2 Quiz,220,212.25
OcnA-S116-01,66740,3.3 Quiz,24,20
OcnA-S116-01,66740,Unit 3 Project,30,26
OcnA-S116-01,66740,Unit 3 Test,60,60
OcnA-S116-01,66740,PROGRESS CHECK 2 @ 10-28-15,10,10
OcnA-S116-01,66740,4.1 What is Life Essay,10,10
OcnA-S116-01,66740,4.1 - 4.2 Quiz,625,552.55
OcnA-S116-01,66740,4.3 Quiz,10,10
OcnA-S116-01,66740,4.4 Quiz,30,30
OcnA-S116-01,66740,Unit 4 Project,5,5
OcnA-S116-01,66740,Unit 4 Test,10,10
OcnA-S116-01,66740,5.1 Dichotomous Keys Gizmo,625,569.15
OcnA-S116-01,66740,5.1 - 5.2 Quiz,10,8.5
OcnA-S116-01,66740,5.3 Quiz,5,5
OcnA-S116-01,66740,5.4 Algae in Your House,10,10
OcnA-S116-01,66740,PROGRESS CHECK 3 @ 11-20-15,249,218.5
OcnA-S116-01,66740,5.4 - 5.5 Quiz,5,5
OcnA-S116-01,66740,Unit 5 Project,50,47
OcnA-S116-01,66740,Unit 5 Test,10,NA
OcnA-S116-01,66740,6.1 Quiz,30,23
OcnA-S116-01,66740,6.2 Coral Reef Watch,10,6
OcnA-S116-01,66740,6.2 - 6.3 Quiz,5,4.25
OcnA-S116-01,66740,6.4 Quiz,5,4
OcnA-S116-01,66740,Unit 6 Project,5,NA
OcnA-S116-01,66740,Unit 6 Test,460,426
OcnA-S116-01,66740,7.1 Mollusk Comparison,10,NA
OcnA-S116-01,66740,7.1 - 7.2 Quiz,5,5
OcnA-S116-01,66740,PROGRESS CHECK 4 @ 12-18-15,10,10
OcnA-S116-01,66740,7.3 Shrimping Tourism Discussion,5,5
OcnA-S116-01,66740,7.3 Quiz,25,20
OcnA-S116-01,66740,7.4 - 7.5 Quiz,5,NA
OcnA-S116-01,66740,Unit 7 Project,567,448.36
OcnA-S116-01,66740,Unit 7 Test,10,9.32
OcnA-S116-01,66740,8.1 Shark Tracker,30,16
OcnA-S116-01,66740,8.1 - 8.2 Quiz,30,30
OcnA-S116-01,66740,8.3 Turtle Egg Harvest Discussion,5,5
OcnA-S116-01,66740,8.3 - 8.4 Quiz,30,18
OcnA-S116-01,66740,Unit 8 Project,10,7.9
OcnA-S116-01,66740,Unit 8 Test,10,NA
OcnA-S116-01,66740,POINTS EARNED & TOTAL COURSE POINTS,24,12
OcnA-S116-01,67920,ATTEMPTED,10,9
OcnA-S116-01,67920,POINTS EARNED & TOTAL COURSE POINTS,5,5
OcnA-S116-01,67920,0.1 Message Your Instructor,5,5
OcnA-S116-01,67920,0.2 Introduce Yourself,10,9
OcnA-S116-01,67920,0.3: Intro Assignment - Submitting Files,5,5
OcnA-S116-01,67920,1.1 Quiz,438,432
OcnA-S116-01,67920,1.2 Effect of Environment Gizmo,15,12
OcnA-S116-01,67920,1.2 - 1.3 Quiz,10,10
OcnA-S116-01,67920,Unit 1 Project,5,NA
OcnA-S116-01,67920,Unit 1 Test,10,3
OcnA-S116-01,67920,PROGRESS CHECK 1 @ 10-02-15,80,72.75
OcnA-S116-01,67920,2.1 Significant Events,15,9
OcnA-S116-01,67920,2.2 Ocean Mapping Gizmo,10,9.5
OcnA-S116-01,67920,2.1 - 2.3 Quiz,10,8.5
OcnA-S116-01,67920,2.4 - 2.5 Quiz,10,10
OcnA-S116-01,67920,Unit 2 Project,930,864
OcnA-S116-01,67920,Unit 2 Test,5,NA
OcnA-S116-01,67920,3.1 Big Bang Theory Discussion,5,3
OcnA-S116-01,67920,3.1 - 3.2 Quiz,10,1
OcnA-S116-01,67920,3.3 Quiz,30,NA
OcnA-S116-01,67920,Unit 3 Project,15,15
OcnA-S116-01,67920,Unit 3 Test,10,10
OcnA-S116-01,67920,PROGRESS CHECK 2 @ 10-28-15,5,5
OcnA-S116-01,67920,4.1 What is Life Essay,5,2
OcnA-S116-01,67920,4.1 - 4.2 Quiz,10,10
OcnA-S116-01,67920,4.3 Quiz,10,10
OcnA-S116-01,67920,4.4 Quiz,5,4
OcnA-S116-01,67920,Unit 4 Project,10,10
