student_id,subject,semester,section,total_points_possible,total_points_earned,proportion_earned,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,course_id,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date_x,post_int,post_uv,post_tv,post_percomp,date_y,date
256640,FrScA,S217,01,1217,1085.52,89.19638455217749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256688,FrScA,S217,01,1217,1012.9,83.22925225965488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257139,FrScA,S217,03,1237,1120.75,90.60226354082458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257143,FrScA,S217,01,1217,931.7,76.557107641742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257144,FrScA,S217,01,1217,1066.95,87.67050123253904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257145,FrScA,S217,01,1217,957.05,78.64009860312244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257148,FrScA,S217,01,1217,80,6.573541495480691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257150,FrScA,S217,01,1217,927,76.17091207888251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257191,OcnA,S217,03,1676,1578,94.1527446300716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257192,OcnA,S217,03,1676,1427.4,85.16706443914082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257214,OcnA,S217,03,1526,1237.8,81.11402359108781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257238,AnPhA,S217,02,1775,175,9.859154929577464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257247,FrScA,S217,02,1361,689.15,50.63556208670096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257251,FrScA,S217,02,1361,1181.47,86.80896399706099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257354,OcnA,S217,01,1791,1532.82,85.58458961474037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257376,FrScA,S217,01,1217,823.45,67.66228430566969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257405,OcnA,S217,01,1791,1699.2,94.87437185929647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257496,FrScA,S217,01,1217,1151.6,94.62612982744453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257520,FrScA,S217,02,1361,1047.12,76.93754592211607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257523,FrScA,S217,01,1217,964.5,79.25225965488907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257580,AnPhA,S217,01,1805,1725.76,95.60997229916897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257582,OcnA,S217,01,1791,1459.75,81.50474595198214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257763,FrScA,S217,02,1361,1094.6,80.4261572373255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257838,FrScA,S217,01,1217,912.25,74.95891536565324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257936,FrScA,S217,01,1217,921.75,75.73952341824157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257986,AnPhA,S217,01,1805,704.775,39.04570637119114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258005,FrScA,S217,01,1217,37.5,3.0813475760065736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258105,FrScA,S217,02,1361,1034.37,76.00073475385744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258137,AnPhA,S217,01,1805,1661.785,92.06565096952909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258139,PhysA,S217,01,2225,2179,97.93258426966293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258163,AnPhA,S217,01,1805,1680.54666,93.10507811634349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258224,FrScA,S217,02,1361,65,4.775900073475386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258258,FrScA,S217,02,1361,1073,78.83908890521674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258439,FrScA,S217,02,1361,1266,93.01983835415136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258490,AnPhA,S217,01,1805,1243.33166,68.88264044321329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258502,AnPhA,S217,01,1795,1429.93,79.66183844011142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258503,AnPhA,S217,01,1795,1477.245,82.29777158774372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258549,FrScA,S217,02,1361,1068.27,78.49155033063924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258618,FrScA,S217,02,1361,1051.77,77.27920646583395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258619,FrScA,S217,02,1361,981.6,72.12343864805291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258730,AnPhA,S217,01,1805,1317.17,72.97340720221607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258997,AnPhA,S217,01,1805,1524.9,84.4819944598338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259051,FrScA,S217,02,1361,1259,92.50551065393094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259059,FrScA,S217,02,1361,1319.02,96.91550330639235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259107,FrScA,S217,02,1361,738.77,54.28141072740632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259184,FrScA,S217,03,1237,985.02,79.62974939369441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259396,OcnA,S217,01,1791,554.75,30.974316024567283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259488,FrScA,S217,03,1237,1024.85,82.8496362166532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259714,FrScA,S217,03,1237,1172,94.74535165723525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259894,FrScA,S217,03,1237,1210.6,97.86580436540015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259895,FrScA,S217,03,1237,1027.7,83.08003233629749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260083,FrScA,S217,03,1237,879.2,71.07518189167341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260157,OcnA,S217,01,1791,1385.05,77.33389168062534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260175,FrScA,S217,01,1217,984.3,80.87921117502054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260179,OcnA,S217,02,1791,1735.7,96.91233947515356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260202,PhysA,S217,01,2225,2158,96.98876404494382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260617,FrScA,S217,03,1237,1097,88.68229587712207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260620,FrScA,S217,03,1237,885.8,71.60873080032336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260653,AnPhA,S217,01,1805,297.5,16.481994459833796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261111,FrScA,S217,03,1237,895.52,72.39450282942603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261498,FrScA,S217,03,1237,1141.75,92.29991915925626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261548,OcnA,S217,01,1791,1395.1,77.89503070910105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261650,FrScA,S217,03,1237,1140,92.15844785772029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261672,OcnA,S217,02,1791,1680.75,93.84422110552764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261790,FrScA,S217,01,1217,1098.75,90.28348397699261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261894,FrScA,S217,03,1237,994.85,80.42441390460793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261958,FrScA,S217,03,1237,1131.95,91.50767987065481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261979,FrScA,S217,03,1237,1084.75,87.69199676637025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262153,FrScA,S217,03,1237,996.45,80.55375909458368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262405,BioA,S217,01,2425,1584.54,65.34185567010309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262625,OcnA,S217,02,1791,1188.1,66.33724176437744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262644,AnPhA,S217,01,1805,1240.91666,68.74884542936289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262708,BioA,S217,01,2425,2170.13,89.4898969072165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263151,AnPhA,S217,02,1775,1527.26,86.04281690140844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263240,FrScA,S217,01,1217,1045.87,85.93837304847986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263539,AnPhA,S217,02,1775,1527.5,86.05633802816901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263543,OcnA,S217,01,1791,1589,88.7213847012842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263749,OcnA,S217,02,1791,1577.55,88.0820770519263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263833,AnPhA,S217,02,1775,1534.375,86.44366197183099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263906,OcnA,S217,03,1676,1275.47,76.10202863961814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264514,AnPhA,S217,02,1775,1710.5,96.36619718309859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264721,PhysA,S217,01,2225,2169,97.48314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265311,AnPhA,S217,02,1775,1131.16666,63.72769915492958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265635,OcnA,S217,01,1791,1338,74.7068676716918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101424,FrScA,S217,01,NA,NA,NA,F,Other,Approved/Enrolled,1972.5331,32.87555166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106952,FrScA,S217,01,NA,NA,NA,F,Other,Approved/Enrolled,910.8335,15.180558333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104092,FrScA,S217,02,NA,NA,NA,M,Other,Approved/Enrolled,6537.0172,108.95028666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112764,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,2384.4167,39.740278333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102083,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1548.4834,25.80805666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112787,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,5907.3006,98.45500999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101941,FrScA,S217,02,NA,NA,NA,M,Course Unavailable at Local School,Dropped,70.6,1.1766666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101986,OcnA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,2072.3333,34.53888833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91097,OcnA,S217,01,NA,NA,NA,F,Learning Preference of the Student,Approved/Enrolled,5520.3666,92.00611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108147,AnPhA,S217,02,NA,NA,NA,F,Other,Approved/Enrolled,2165.9499,36.099165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106879,OcnA,S217,01,NA,NA,NA,F,Learning Preference of the Student,Approved/Enrolled,4354.7668,72.57944666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86076,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1404.9002,23.415003333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112845,AnPhA,S217,02,NA,NA,NA,F,Scheduling Conflict,Dropped,249.5,4.158333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112869,FrScA,S217,02,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1311.8501,21.864168333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112870,FrScA,S217,02,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1285.3169,21.421948333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101162,AnPhA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,2622.1668,43.70278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103130,FrScA,S217,01,NA,NA,NA,F,Learning Preference of the Student,Approved/Enrolled,1844.8334,30.747223333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112924,OcnA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,1325.984,22.099733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101301,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,2067.5328,34.45888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104671,FrScA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,975.2335,16.253891666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112941,OcnA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,1452.3165,24.205274999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106413,FrScA,S217,02,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,1007.8825,16.798041666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102332,FrScA,S217,02,NA,NA,NA,M,Learning Preference of the Student,Dropped,2.4167,0.04027833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101835,FrScA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,270.55,4.509166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104970,FrScA,S217,02,NA,NA,NA,M,Other,Approved/Enrolled,1309.3503,21.822505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87680,OcnA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,4925.5337,82.09222833333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110564,FrScA,S217,02,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1275.183,21.253049999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86638,FrScA,S217,02,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1384.7334,23.07889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113112,AnPhA,S217,02,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,2576.7168,42.945280000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107599,AnPhA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,1815.1664,30.252773333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103353,FrScA,S217,01,NA,NA,NA,F,Scheduling Conflict,Approved/Enrolled,4236.1668,70.60278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86668,FrScA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,3690.0332,61.50055333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113232,FrScA,S217,03,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1714.0667,28.567778333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98000,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,1284.0002,21.400003333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101031,FrScA,S217,01,NA,NA,NA,F,Course Unavailable at Local School,Approved/Enrolled,2406.4668,40.107780000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67455,FrScA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,1467.1338,24.45223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54744,FrScA,S217,01,NA,NA,NA,M,Course Unavailable at Local School,Approved/Enrolled,87.5833,1.4597216666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
